objectid,eacode,secter_in_180,lisa_i_secter,lisa_cl_secter,lisa_p_secter,moran_std_secter,moran_lag_secter
7301,20601041,2,-.011380727,not significant,.46900001,.083103359,-.13694665
7302,20614034,2,.028240878,not significant,.235,.083103359,.33982837
7303,20703034,1,.030144479,not significant,.47099999,-.17362165,-.17362165
7304,30303009,,,,,,
7305,20108002,0,.18519826,low-low,.02,-.43034667,-.43034667
7306,20203901,0,.12995788,low-low,.043000001,-.43034667,-.30198416
7307,20705032,0,.18519826,low-low,.0070000002,-.43034667,-.43034667
7308,20677002,19,20.16021,high-high,.001,4.4474287,4.5330038
7309,30536011,11,5.7294574,high-high,.001,2.3936284,2.3936284
7310,10103002,0,.18519826,low-low,.0049999999,-.43034667,-.43034667
7311,20402037,0,.15363233,not significant,.15700001,-.43034667,-.35699666
7312,20201014,0,.18519826,not significant,.17200001,-.43034667,-.43034667
7313,30201025,0,.18519826,not significant,.056000002,-.43034667,-.43034667
7314,10505052,0,.18519826,low-low,.017999999,-.43034667,-.43034667
7315,30401015,1,.030144479,not significant,.42300001,-.17362165,-.17362165
7316,20803038,0,.18519826,low-low,.048999999,-.43034667,-.43034667
7317,30802025,0,.18519826,not significant,.090999998,-.43034667,-.43034667
7318,20602015,1,.023776906,not significant,.498,-.17362165,-.13694665
7319,30403013,1,.030144479,not significant,.44,-.17362165,-.17362165
7320,30805072,0,.15363233,not significant,.145,-.43034667,-.35699666
7321,20108802,0,.16678479,not significant,.108,-.43034667,-.38755918
7322,30804039,0,.18519826,low-low,.032000002,-.43034667,-.43034667
7323,30533003,12,6.2532401,high-high,.001,2.6503534,2.3593984
7324,20610040,0,.18519826,low-low,.034000002,-.43034667,-.43034667
7325,31003027,0,.18519826,not significant,.103,-.43034667,-.43034667
7326,31020704,1,.030144479,not significant,.38299999,-.17362165,-.17362165
7327,10506903,0,.14837134,not significant,.14300001,-.43034667,-.34477165
7328,30302078,0,.18519826,not significant,.052000001,-.43034667,-.43034667
7329,30301029,1,.00042913199,not significant,.39500001,-.17362165,-.0024716491
7330,10506010,1,.049247202,not significant,.33500001,-.17362165,-.28364667
7331,30106012,1,.030144479,not significant,.37400001,-.17362165,-.17362165
7332,30210024,0,.18519826,low-low,.043000001,-.43034667,-.43034667
7333,20906014,1,.030144479,not significant,.463,-.17362165,-.17362165
7334,31120708,1,.030144479,not significant,.42199999,-.17362165,-.17362165
7335,30305053,0,.18519826,low-low,.017999999,-.43034667,-.43034667
7336,20611014,17,14.844968,high-high,.001,3.9339786,3.7735255
7337,30305030,0,.15757807,not significant,.27399999,-.43034667,-.36616543
7338,10531002,3,.045689367,not significant,.32800001,.33982837,.13444836
7339,20205024,1,.030144479,not significant,.38499999,-.17362165,-.17362165
7340,20603003,0,.18519826,low-low,.028000001,-.43034667,-.43034667
7341,20403004,0,.18519826,low-low,.032000002,-.43034667,-.43034667
7342,20606050,1,.030144479,not significant,.45899999,-.17362165,-.17362165
7343,31106009,0,.18519826,not significant,.061000001,-.43034667,-.43034667
7344,20605001,0,.18519826,low-low,.017000001,-.43034667,-.43034667
7345,20405002,2,.012239845,not significant,.30500001,.083103359,.14728461
7346,20804005,0,.18519826,not significant,.186,-.43034667,-.43034667
7347,20807052,1,.030144479,not significant,.45100001,-.17362165,-.17362165
7348,30806055,0,.18519826,low-low,.017999999,-.43034667,-.43034667
7349,20113011,0,.18519826,low-low,.035,-.43034667,-.43034667
7350,20651022,18,17.869385,high-high,.001,4.1907034,4.2640533
7351,10203801,0,.18519826,not significant,.176,-.43034667,-.43034667
7352,30710005,3,.028240878,not significant,.35499999,.33982837,.083103359
7353,30710017,0,.037890583,not significant,.42899999,-.43034667,-.088046655
7354,20102007,0,.18519826,not significant,.056000002,-.43034667,-.43034667
7355,10509801,0,.18519826,low-low,.050000001,-.43034667,-.43034667
7356,30104016,0,.18519826,low-low,.014,-.43034667,-.43034667
7357,30801003,2,.0069061681,not significant,.37599999,.083103359,.083103359
7358,20904018,0,.18519826,low-low,.0070000002,-.43034667,-.43034667
7359,31202004,0,.18519826,low-low,.003,-.43034667,-.43034667
7360,30335008,2,.012239845,not significant,.287,.083103359,.14728461
7361,10540001,3,.11548332,not significant,.146,.33982837,.33982837
7362,10101003,0,.18519826,not significant,.085000001,-.43034667,-.43034667
7363,20801048,0,.18519826,not significant,.088,-.43034667,-.43034667
7364,30401039,2,.0069061681,not significant,.37,.083103359,.083103359
7365,20705014,0,.18519826,not significant,.088,-.43034667,-.43034667
7366,20120705,1,.030144479,not significant,.48500001,-.17362165,-.17362165
7367,20206007,0,.18519826,not significant,.094999999,-.43034667,-.43034667
7368,30504002,0,.18519826,low-low,.0040000002,-.43034667,-.43034667
7369,20607017,0,.18519826,not significant,.055,-.43034667,-.43034667
7370,30707039,0,.16310211,not significant,.169,-.43034667,-.37900168
7371,30552017,11,5.5246224,high-high,.0060000001,2.3936284,2.3080535
7372,20609031,7,1.9381212,high-high,.012,1.3667284,1.4180734
7373,30101075,0,.18519826,low-low,.028000001,-.43034667,-.43034667
7374,20603093,0,.14100595,not significant,.32300001,-.43034667,-.32765666
7375,30901079,0,.18519826,low-low,.012,-.43034667,-.43034667
7376,30203005,0,.18519826,low-low,.017000001,-.43034667,-.43034667
7377,30501027,2,-.002237279,not significant,.493,.083103359,-.02692165
7378,20220709,3,.11548332,not significant,.264,.33982837,.33982837
7379,30604006,1,.056888293,not significant,.345,-.17362165,-.32765666
7380,31005007,1,.036512055,not significant,.44600001,-.17362165,-.21029666
7381,20402805,0,.16310211,not significant,.18000001,-.43034667,-.37900168
7382,20606008,0,.18519826,low-low,.023,-.43034667,-.43034667
7383,10501057,0,.18519826,not significant,.15000001,-.43034667,-.43034667
7384,31201129,0,.18519826,low-low,.030999999,-.43034667,-.43034667
7385,30801093,2,.0069061681,not significant,.303,.083103359,.083103359
7386,31001067,1,.030144479,not significant,.49200001,-.17362165,-.17362165
7387,10203014,1,.030144479,not significant,.49599999,-.17362165,-.17362165
7388,20202001,0,.1694153,not significant,.067000002,-.43034667,-.39367166
7389,20604051,0,.060907409,not significant,.491,-.43034667,-.14153104
7390,30203046,0,.18519826,low-low,.0060000001,-.43034667,-.43034667
7391,30307029,3,.071862102,not significant,.25400001,.33982837,.21146587
7392,30902037,0,.18519826,low-low,.024,-.43034667,-.43034667
7393,20508001,0,.18519826,low-low,.016000001,-.43034667,-.43034667
7394,20907004,0,.18519826,low-low,.032000002,-.43034667,-.43034667
7395,30307005,2,.0069061681,not significant,.37200001,.083103359,.083103359
7396,30709055,0,.12995788,not significant,.34299999,-.43034667,-.30198416
7397,20909002,0,.18519826,low-low,.035,-.43034667,-.43034667
7398,30708006,1,.030144479,not significant,.48800001,-.17362165,-.17362165
7399,20303054,0,.15363233,not significant,.156,-.43034667,-.35699666
7400,20702041,1,.030144479,not significant,.368,-.17362165,-.17362165
7401,10502031,0,.10233769,not significant,.41299999,-.43034667,-.23780291
7402,20501018,1,.030144479,not significant,.37799999,-.17362165,-.17362165
7403,20302005,0,.16678479,not significant,.094999999,-.43034667,-.38755918
7404,30306112,2,.0069061681,not significant,.37900001,.083103359,.083103359
7405,30305079,0,.18519826,not significant,.054000001,-.43034667,-.43034667
7406,20902019,0,.18519826,low-low,.02,-.43034667,-.43034667
7407,31201054,0,.16678479,not significant,.122,-.43034667,-.38755918
7408,31002025,1,.030144479,not significant,.48100001,-.17362165,-.17362165
7409,20807018,1,.036512055,not significant,.47299999,-.17362165,-.21029666
7410,20652012,19,19.779621,high-high,.001,4.4474287,4.4474287
7411,20612001,17,15.139537,high-high,.001,3.9339786,3.8484035
7412,20602071,0,.18519826,not significant,.074000001,-.43034667,-.43034667
7413,20802045,0,.18519826,not significant,.085000001,-.43034667,-.43034667
7414,20615048,0,.18519826,low-low,.028999999,-.43034667,-.43034667
7415,20601022,0,.18519826,low-low,.030999999,-.43034667,-.43034667
7416,10520703,1,.030144479,not significant,.46900001,-.17362165,-.17362165
7417,30701010,1,.030144479,not significant,.417,-.17362165,-.17362165
7418,20703015,1,.045002155,not significant,.45699999,-.17362165,-.25919667
7419,20109016,0,.15363233,not significant,.148,-.43034667,-.35699666
7420,30502901,0,.18519826,low-low,.0020000001,-.43034667,-.43034667
7421,30705024,1,.039059084,not significant,.479,-.17362165,-.22496666
7422,10510006,1,.030144479,not significant,.37599999,-.17362165,-.17362165
7423,10104016,0,.18519826,low-low,.050000001,-.43034667,-.43034667
7424,10503019,0,.18519826,low-low,.016000001,-.43034667,-.43034667
7425,30707010,0,.17138816,low-low,.046,-.43034667,-.39825603
7426,20402002,0,.18519826,low-low,.025,-.43034667,-.43034667
7427,20801005,0,.18519826,not significant,.054000001,-.43034667,-.43034667
7428,30201006,0,.18519826,low-low,.028999999,-.43034667,-.43034667
7429,10505017,2,.0069061681,not significant,.368,.083103359,.083103359
7430,30106068,0,.18519826,not significant,.052999999,-.43034667,-.43034667
7431,30803055,1,.036512055,not significant,.49000001,-.17362165,-.21029666
7432,20803003,1,.036512055,not significant,.44999999,-.17362165,-.21029666
7433,20502001,0,.18519826,low-low,.012,-.43034667,-.43034667
7434,30602007,1,.039059084,not significant,.49900001,-.17362165,-.22496666
7435,20507042,0,.18519826,low-low,.015,-.43034667,-.43034667
7436,30805053,2,.0069061681,not significant,.34900001,.083103359,.083103359
7437,30507006,3,.13293181,not significant,.17900001,.33982837,.39117336
7438,30804004,0,.16820122,low-low,.0080000004,-.43034667,-.39085051
7439,20610021,0,.18519826,low-low,.035,-.43034667,-.43034667
7440,30302043,0,.18519826,not significant,.054000001,-.43034667,-.43034667
7441,30535009,11,5.7294574,high-high,.0020000001,2.3936284,2.3936284
7442,20686007,20,21.374266,high-high,.001,4.7041535,4.5437002
7443,30508028,0,.16310211,not significant,.152,-.43034667,-.37900168
7444,31001091,0,.14837134,not significant,.23,-.43034667,-.34477165
7445,20105001,0,.18519826,low-low,.048999999,-.43034667,-.43034667
7446,20688005,13,9.7944813,high-high,.001,2.9070785,3.3691835
7447,20107015,0,.18519826,low-low,.035999998,-.43034667,-.43034667
7448,20506002,0,.18519826,not significant,.054000001,-.43034667,-.43034667
7449,30508052,0,.14837134,not significant,.215,-.43034667,-.34477165
7450,30531023,12,6.7522087,high-high,.001,2.6503534,2.5476635
7451,30210005,1,.056888293,not significant,.324,-.17362165,-.32765666
7452,30503002,0,.18519826,low-low,.014,-.43034667,-.43034667
7453,20203007,3,.0780937,not significant,.264,.33982837,.22980337
7454,20604017,1,.049247202,not significant,.34299999,-.17362165,-.28364667
7455,31201804,0,.18519826,low-low,.043000001,-.43034667,-.43034667
7456,20404018,1,.030144479,not significant,.48199999,-.17362165,-.17362165
7457,20205005,0,.18519826,not significant,.31299999,-.43034667,-.43034667
7458,30902003,0,.18519826,not significant,.28999999,-.43034667,-.43034667
7459,20606031,0,.14100595,not significant,.30700001,-.43034667,-.32765666
7460,20406016,0,.074717499,not significant,.38299999,-.43034667,-.17362165
7461,30206006,0,.18519826,low-low,.016000001,-.43034667,-.43034667
7462,31007043,0,.18519826,low-low,.0049999999,-.43034667,-.43034667
7463,30806020,0,.18519826,not significant,.096000001,-.43034667,-.43034667
7464,30711019,0,.16678479,not significant,.093000002,-.43034667,-.38755918
7465,30306050,0,.18519826,not significant,.050999999,-.43034667,-.43034667
7466,20502008,1,.030144479,not significant,.47099999,-.17362165,-.17362165
7467,20903034,1,.037573315,not significant,.45699999,-.17362165,-.21640916
7468,30105046,0,.18519826,not significant,.057,-.43034667,-.43034667
7469,30503009,0,.18519826,not significant,.059999999,-.43034667,-.43034667
7470,31201020,1,.030144479,not significant,.47799999,-.17362165,-.17362165
7471,20615030,1,.030144479,not significant,.47799999,-.17362165,-.17362165
7472,10102017,0,.18519826,not significant,.086999997,-.43034667,-.43034667
7473,20801029,0,.18519826,low-low,.050000001,-.43034667,-.43034667
7474,20407020,2,.012239845,not significant,.28600001,.083103359,.14728461
7475,30306003,0,.18519826,low-low,.030999999,-.43034667,-.43034667
7476,30705006,0,.18519826,not significant,.097000003,-.43034667,-.43034667
7477,20808021,0,.12995788,not significant,.34200001,-.43034667,-.30198416
7478,30102042,0,.18519826,low-low,.024,-.43034667,-.43034667
7479,20653015,19,19.066017,high-high,.001,4.4474287,4.2869754
7480,30532003,12,6.3439617,high-high,.001,2.6503534,2.3936284
7481,30539005,11,5.9529133,high-high,.001,2.3936284,2.4869831
7482,10401034,1,.047973689,not significant,.338,-.17362165,-.27631167
7483,20655013,13,7.7047858,high-high,.001,2.9070785,2.6503534
7484,30101040,2,-.002237279,not significant,.45199999,.083103359,-.02692165
7485,20603058,1,-.0080609675,not significant,.396,-.17362165,.046428353
7486,20507801,0,.18519826,not significant,.050999999,-.43034667,-.43034667
7487,30901044,0,.18519826,not significant,.056000002,-.43034667,-.43034667
7488,30605020,0,.18519826,low-low,.025,-.43034667,-.43034667
7489,20908802,0,.18519826,not significant,.090999998,-.43034667,-.43034667
7490,30220701,1,.030144479,not significant,.41800001,-.17362165,-.17362165
7491,31006021,1,.030144479,not significant,.41800001,-.17362165,-.17362165
7492,20112017,0,.18519826,not significant,.056000002,-.43034667,-.43034667
7493,30710060,0,.18519826,low-low,.026000001,-.43034667,-.43034667
7494,10501038,0,.15363233,not significant,.126,-.43034667,-.35699666
7495,31201110,0,.18519826,low-low,.011,-.43034667,-.43034667
7496,20801018,0,.18519826,not significant,.176,-.43034667,-.43034667
7497,20203031,0,.18519826,not significant,.102,-.43034667,-.43034667
7498,30801058,0,.15757807,not significant,.26699999,-.43034667,-.36616543
7499,31001032,0,.18519826,low-low,.035,-.43034667,-.43034667
7500,30120715,1,.030144479,not significant,.47400001,-.17362165,-.17362165
7501,20908018,0,.18519826,low-low,.015,-.43034667,-.43034667
7502,30109006,0,.18519826,low-low,.021,-.43034667,-.43034667
7503,20638005,19,19.779621,high-high,.001,4.4474287,4.4474287
7504,30709020,0,.18519826,not significant,.057999998,-.43034667,-.43034667
7505,20101022,1,.04287963,not significant,.36199999,-.17362165,-.24697167
7506,20502032,0,.14376797,not significant,.183,-.43034667,-.3340748
7507,20303019,0,.15757807,not significant,.097999997,-.43034667,-.36616543
7508,20702022,0,.18519826,low-low,.043000001,-.43034667,-.43034667
7509,30102023,1,.037573315,not significant,.491,-.17362165,-.21640916
7510,30306093,0,.18519826,not significant,.054000001,-.43034667,-.43034667
7511,30406009,1,.045002155,not significant,.45100001,-.17362165,-.25919667
7512,20704020,0,.18519826,low-low,.017000001,-.43034667,-.43034667
7513,10509013,0,.1694153,not significant,.074000001,-.43034667,-.39367166
7514,30536032,11,5.7294574,high-high,.001,2.3936284,2.3936284
7515,31002006,1,.047973689,not significant,.28600001,-.17362165,-.27631167
7516,30548001,11,5.7294574,high-high,.001,2.3936284,2.3936284
7517,31105004,0,.18519826,not significant,.17399999,-.43034667,-.43034667
7518,20201035,0,.18519826,low-low,.033,-.43034667,-.43034667
7519,20401009,1,.039059084,not significant,.46399999,-.17362165,-.22496666
7520,20603148,0,.18519826,low-low,.016000001,-.43034667,-.43034667
7521,20803059,0,.18519826,not significant,.081,-.43034667,-.43034667
7522,30901134,0,.18519826,low-low,.021,-.43034667,-.43034667
7523,20602036,1,.030144479,not significant,.45100001,-.17362165,-.17362165
7524,20802010,0,.18519826,low-low,.035,-.43034667,-.43034667
7525,30202011,1,.030144479,not significant,.454,-.17362165,-.17362165
7526,30506806,4,.45797604,not significant,.059,.59655339,.76770341
7527,31003048,0,.18519826,low-low,.027000001,-.43034667,-.43034667
7528,30304004,2,.0069061681,not significant,.29100001,.083103359,.083103359
7529,31220715,1,.030144479,not significant,.43399999,-.17362165,-.17362165
7530,30537006,11,5.7294574,high-high,.0020000001,2.3936284,2.3936284
7531,30301050,0,.18519826,low-low,.028000001,-.43034667,-.43034667
7532,30531018,12,7.0243735,high-high,.001,2.6503534,2.6503534
7533,20687012,15,12.402524,high-high,.001,3.4205284,3.6259086
7534,20305035,0,.18519826,low-low,.033,-.43034667,-.43034667
7535,20505009,0,.18519826,not significant,.057,-.43034667,-.43034667
7536,30803020,1,.030144479,not significant,.382,-.17362165,-.17362165
7537,10310002,0,.18519826,low-low,.025,-.43034667,-.43034667
7538,30603021,0,.18519826,low-low,.003,-.43034667,-.43034667
7539,20906035,0,.18519826,low-low,.033,-.43034667,-.43034667
7540,20507023,0,.18519826,low-low,.028000001,-.43034667,-.43034667
7541,30805018,1,.041287735,not significant,.49399999,-.17362165,-.23780291
7542,30901153,1,.030144479,not significant,.47799999,-.17362165,-.17362165
7543,20908033,0,.18519826,low-low,.022,-.43034667,-.43034667
7544,20403025,0,.18519826,not significant,.052000001,-.43034667,-.43034667
7545,20204012,3,.050051488,not significant,.30899999,.33982837,.14728461
7546,30302008,2,.0095730061,not significant,.32600001,.083103359,.11519399
7547,20674003,18,18.279236,high-high,.001,4.1907034,4.3618536
7548,30403069,0,.1694153,not significant,.071999997,-.43034667,-.39367166
7549,20405039,0,.18519826,low-low,.017000001,-.43034667,-.43034667
7550,20804026,0,.18519826,low-low,.012,-.43034667,-.43034667
7551,20676001,18,16.844757,high-high,.001,4.1907034,4.0195537
7552,20806024,0,.18519826,low-low,.024,-.43034667,-.43034667
7553,31104035,,,,,,
7554,30104053,0,.18519826,not significant,.057999998,-.43034667,-.43034667
7555,20904055,1,.012315271,not significant,.368,-.17362165,-.070931651
7556,31202025,0,.18519826,low-low,.048999999,-.43034667,-.43034667
7557,10507014,0,.18519826,low-low,.037999999,-.43034667,-.43034667
7558,30207020,0,.18519826,low-low,.030999999,-.43034667,-.43034667
7559,10101024,1,.007857969,not significant,.31,-.17362165,-.045259152
7560,20801085,0,.16678479,not significant,.108,-.43034667,-.38755918
7561,10204003,0,.14100595,not significant,.33000001,-.43034667,-.32765666
7562,31104021,1,.021229874,not significant,.40700001,-.17362165,-.12227666
7563,20402057,1,.045002155,not significant,.38800001,-.17362165,-.25919667
7564,10202014,0,.17138816,low-low,.039000001,-.43034667,-.39825603
7565,30304039,0,.14837134,not significant,.226,-.43034667,-.34477165
7566,30103013,1,.030144479,not significant,.38299999,-.17362165,-.17362165
7567,20803083,0,.18519826,low-low,.017000001,-.43034667,-.43034667
7568,20903015,1,.030144479,not significant,.47999999,-.17362165,-.17362165
7569,30305010,0,.18519826,low-low,.0070000002,-.43034667,-.43034667
7570,30105011,1,.039059084,not significant,.498,-.17362165,-.22496666
7571,20607054,5,1.0785767,high-high,.022,.8532784,1.2640384
7572,20905013,0,.12995788,not significant,.26499999,-.43034667,-.30198416
7573,20679003,16,13.758204,high-high,.001,3.6772535,3.7414348
7574,30551005,11,5.7294574,high-high,.001,2.3936284,2.3936284
7575,30710012,1,.039059084,not significant,.456,-.17362165,-.22496666
7576,30336003,2,.0069061681,not significant,.33899999,.083103359,.083103359
7577,20603114,1,.030144479,not significant,.44499999,-.17362165,-.17362165
7578,30901100,0,.18519826,low-low,.046,-.43034667,-.43034667
7579,30501048,9,3.7281466,high-high,.003,1.8801785,1.9828684
7580,30604027,0,.12995788,not significant,.44,-.43034667,-.30198416
7581,30706010,1,.030144479,not significant,.373,-.17362165,-.17362165
7582,30555006,10,4.5663562,high-high,.0020000001,2.1369035,2.1369035
7583,20608012,2,-.011761704,not significant,.484,.083103359,-.14153104
7584,31007012,0,.1694153,not significant,.079000004,-.43034667,-.39367166
7585,20111030,0,.15757807,not significant,.106,-.43034667,-.36616543
7586,30801114,0,.15757807,not significant,.264,-.43034667,-.36616543
7587,10203035,0,.17415018,low-low,.02,-.43034667,-.40467417
7588,30101021,0,.14837134,not significant,.42899999,-.43034667,-.34477165
7589,20604072,1,.030144479,not significant,.412,-.17362165,-.17362165
7590,20305001,0,.18519826,low-low,.013,-.43034667,-.43034667
7591,20603039,1,.015286806,not significant,.44499999,-.17362165,-.088046655
7592,30902058,0,.18519826,not significant,.301,-.43034667,-.43034667
7593,20507001,1,.039059084,not significant,.45899999,-.17362165,-.22496666
7594,30901009,0,.18519826,low-low,.030999999,-.43034667,-.43034667
7595,20706002,0,.12995788,not significant,.31299999,-.43034667,-.30198416
7596,30108013,0,.18519826,low-low,.023,-.43034667,-.43034667
7597,30806008,0,.18519826,low-low,.023,-.43034667,-.43034667
7598,30709076,0,.14837134,not significant,.23,-.43034667,-.34477165
7599,30708027,2,-.0058946582,not significant,.37599999,.083103359,-.070931651
7600,30710025,3,.076708898,not significant,.241,.33982837,.22572836
7601,10502052,0,.18519826,not significant,.097999997,-.43034667,-.43034667
7602,30102079,0,.18519826,low-low,.032000002,-.43034667,-.43034667
7603,20503015,0,.18519826,low-low,.034000002,-.43034667,-.43034667
7604,10501003,0,.18519826,not significant,.090000004,-.43034667,-.43034667
7605,10220721,1,.030144479,not significant,.49900001,-.17362165,-.17362165
7606,31201075,1,.030144479,not significant,.48500001,-.17362165,-.17362165
7607,20501005,1,.030144479,not significant,.41999999,-.17362165,-.17362165
7608,30801039,0,.18519826,low-low,.011,-.43034667,-.43034667
7609,31001013,1,.030144479,not significant,.405,-.17362165,-.17362165
7610,20720704,1,.030144479,not significant,.37400001,-.17362165,-.17362165
7611,20806006,0,.18519826,low-low,.028000001,-.43034667,-.43034667
7612,20520705,1,.030144479,not significant,.42899999,-.17362165,-.17362165
7613,30403053,1,.041287735,not significant,.44400001,-.17362165,-.23780291
7614,20637021,19,19.779621,high-high,.001,4.4474287,4.4474287
7615,20601043,0,.18519826,low-low,.011,-.43034667,-.43034667
7616,20614036,5,1.2600818,high-high,.0049999999,.8532784,1.4767535
7617,10404001,1,.030144479,not significant,.47499999,-.17362165,-.17362165
7618,20703036,1,.041287735,not significant,.433,-.17362165,-.23780291
7619,20108004,0,.18519826,low-low,.011,-.43034667,-.43034667
7620,20705034,0,.18519826,low-low,.0020000001,-.43034667,-.43034667
7621,20677004,20,21.458132,high-high,.001,4.7041535,4.5615287
7622,20110002,0,.18519826,not significant,.050999999,-.43034667,-.43034667
7623,30536013,11,5.7294574,high-high,.001,2.3936284,2.3936284
7624,30402029,2,.00157249,not significant,.433,.083103359,.018922102
7625,10103004,0,.18519826,low-low,.037999999,-.43034667,-.43034667
7626,20402039,1,.035716109,not significant,.414,-.17362165,-.20571229
7627,30201027,0,.18519826,low-low,.014,-.43034667,-.43034667
7628,10505054,0,.18519826,low-low,.025,-.43034667,-.43034667
7629,30401001,0,.18519826,low-low,.011,-.43034667,-.43034667
7630,10309802,0,.18519826,not significant,.30700001,-.43034667,-.43034667
7631,20803024,0,.18519826,low-low,.033,-.43034667,-.43034667
7632,30802027,0,.18519826,low-low,.039999999,-.43034667,-.43034667
7633,20602001,0,.18519826,low-low,.048,-.43034667,-.43034667
7634,30403015,1,.020239364,not significant,.433,-.17362165,-.11657166
7635,30805074,1,.055614777,not significant,.26100001,-.17362165,-.32032165
7636,30804025,0,.18519826,low-low,.014,-.43034667,-.43034667
7637,20610042,0,.18519826,low-low,.024,-.43034667,-.43034667
7638,31003029,0,.18519826,low-low,.029999999,-.43034667,-.43034667
7639,31020706,1,.030144479,not significant,.41,-.17362165,-.17362165
7640,30302064,0,.18519826,not significant,.050999999,-.43034667,-.43034667
7641,30301031,2,.0069061681,not significant,.37099999,.083103359,.083103359
7642,30306802,1,.055614777,not significant,.234,-.17362165,-.32032165
7643,30902808,0,.18519826,low-low,.048,-.43034667,-.43034667
7644,30802006,0,.18519826,not significant,.059,-.43034667,-.43034667
7645,10506012,1,.047973689,not significant,.31900001,-.17362165,-.27631167
7646,30106014,2,-.0073169721,not significant,.32499999,.083103359,-.088046655
7647,30210026,0,.18519826,low-low,.043000001,-.43034667,-.43034667
7648,10203001,0,.18519826,low-low,.0049999999,-.43034667,-.43034667
7649,20631002,19,19.779621,high-high,.001,4.4474287,4.4474287
7650,20205026,1,.030144479,not significant,.45899999,-.17362165,-.17362165
7651,20603005,0,.18519826,low-low,.0070000002,-.43034667,-.43034667
7652,20403006,0,.17292261,low-low,.022,-.43034667,-.40182167
7653,20606052,1,.030144479,not significant,.38499999,-.17362165,-.17362165
7654,10533002,3,.11548332,not significant,.213,.33982837,.33982837
7655,20605003,0,.18519826,low-low,.017000001,-.43034667,-.43034667
7656,20405004,3,.090556905,not significant,.22499999,.33982837,.26647836
7657,20804007,0,.18519826,low-low,.050000001,-.43034667,-.43034667
7658,31102002,0,.16310211,not significant,.17200001,-.43034667,-.37900168
7659,20807054,1,.041287735,not significant,.486,-.17362165,-.23780291
7660,30806041,0,.18519826,low-low,.025,-.43034667,-.43034667
7661,20113013,0,.18519826,low-low,.028999999,-.43034667,-.43034667
7662,20651008,18,17.561996,high-high,.001,4.1907034,4.1907034
7663,30710007,1,.011041756,not significant,.46399999,-.17362165,-.063596651
7664,30104018,0,.18519826,not significant,.308,-.43034667,-.43034667
7665,30801005,2,-.000205402,not significant,.39500001,.083103359,-.0024716491
7666,10307001,1,.05490727,not significant,.223,-.17362165,-.31624666
7667,20904020,0,.18519826,low-low,.0089999996,-.43034667,-.43034667
7668,31202006,0,.18519826,low-low,.0020000001,-.43034667,-.43034667
7669,20602042,1,.030144479,not significant,.46000001,-.17362165,-.17362165
7670,30403040,2,-.0073169721,not significant,.43399999,.083103359,-.088046655
7671,10542001,3,.11548332,not significant,.20100001,.33982837,.33982837
7672,20614002,0,.18519826,low-low,.013,-.43034667,-.43034667
7673,10101005,0,.18519826,not significant,.079000004,-.43034667,-.43034667
7674,30120708,1,.030144479,not significant,.43399999,-.17362165,-.17362165
7675,31107005,1,.030144479,not significant,.461,-.17362165,-.17362165
7676,20801050,0,.18519826,low-low,.032000002,-.43034667,-.43034667
7677,30401025,2,.00157249,not significant,.329,.083103359,.018922102
7678,30306024,0,.18519826,low-low,.035,-.43034667,-.43034667
7679,20120707,1,.030144479,not significant,.472,-.17362165,-.17362165
7680,30504004,0,.18519826,low-low,.046999998,-.43034667,-.43034667
7681,20607019,0,.18519826,low-low,.0099999998,-.43034667,-.43034667
7682,30707025,0,.18519826,low-low,.050000001,-.43034667,-.43034667
7683,30506002,0,.18519826,not significant,.097000003,-.43034667,-.43034667
7684,30552019,11,5.6177292,high-high,.001,2.3936284,2.3469512
7685,30306045,0,.12206639,not significant,.33199999,-.43034667,-.28364667
7686,30101077,0,.18519826,low-low,.028000001,-.43034667,-.43034667
7687,20507006,0,.18519826,not significant,.061999999,-.43034667,-.43034667
7688,30901065,0,.18519826,not significant,.096000001,-.43034667,-.43034667
7689,30306055,0,.18519826,low-low,.029999999,-.43034667,-.43034667
7690,30203007,0,.18519826,low-low,.027000001,-.43034667,-.43034667
7691,20705802,0,.18519826,low-low,.028999999,-.43034667,-.43034667
7692,30501029,1,.023776906,not significant,.48500001,-.17362165,-.13694665
7693,30221771,1,.030144479,not significant,.40599999,-.17362165,-.17362165
7694,20220711,3,.11548332,not significant,.18099999,.33982837,.33982837
7695,20701019,1,.030144479,not significant,.48699999,-.17362165,-.17362165
7696,10501059,0,.1694153,not significant,.057,-.43034667,-.39367166
7697,20641001,19,19.779621,high-high,.001,4.4474287,4.4474287
7698,10201002,1,.030144479,not significant,.35499999,-.17362165,-.17362165
7699,31201131,0,.18519826,not significant,.057999998,-.43034667,-.43034667
7700,30801095,2,.0069061681,not significant,.36899999,.083103359,.083103359
7701,31001069,1,.045002155,not significant,.36199999,-.17362165,-.25919667
7702,20202003,1,.030144479,not significant,.41,-.17362165,-.17362165
7703,20107002,0,.18519826,low-low,.024,-.43034667,-.43034667
7704,20604053,0,.18519826,not significant,.093000002,-.43034667,-.43034667
7705,31202080,0,.12206639,not significant,.33899999,-.43034667,-.28364667
7706,30902039,0,.18519826,not significant,.167,-.43034667,-.43034667
7707,20508003,0,.18519826,not significant,.103,-.43034667,-.43034667
7708,20907006,0,.18519826,not significant,.088,-.43034667,-.43034667
7709,30307007,2,.0069061681,not significant,.38699999,.083103359,.083103359
